lib,impl,dtype,cache,M,K,N,threads,KiB,reps,perf,status,note
kleidiai,kleidiai_bf16_neon_mmla,bf16,GT_L2,512,1024,1024,4,5140.0,1,611.446,ok,fixed=kai_matmul_clamp_f32_bf16p8x4_bf16p12x4b_8x12_neon_mmla; instr=bfmmla; omp=m_blocks
kleidiai,kleidiai_i8_neon_i8mm,i8,GT_L2,512,1024,1024,4,3600.0,1,1117.254,ok,fixed=kai_matmul_clamp_f32_qai8dxp4x8_qsi8cxp4x8_16x4_neon_i8mm; instr=smmla; output=f32_dequant; omp=m_blocks
i8gemm,i8gemm_sve,bf16,GT_L2,512,1024,1024,8,5120.0,1,982.64,ok,
i8gemm,i8gemm_sve,i8,GT_L2,512,1024,1024,8,3584.0,1,1576.98,ok,
i8gemm,i8gemm_neon,bf16,GT_L2,512,1024,1024,8,5120.0,1,486.22,ok,
i8gemm,i8gemm_neon,i8,GT_L2,512,1024,1024,8,3584.0,1,1476.76,ok,
i8gemm,i8gemm_neon_m16n4,i8,GT_L2,512,1024,1024,8,3584.0,1,1201.08,ok,
acl,acl_auto,bf16,GT_L2,512,1024,1024,8,5120.0,1,1228.933,ok,selected=sve_interleaved_bf16fp32_mmla_8x3VL; compatible=sve_interleaved_bf16fp32_mmla_8x3VL|sve_hybrid_bf16fp32_mmla_6x4VL|sve_hybrid_bf16fp32_dot_6x4VL|sve_interleaved_bf16fp32_dot_8x3VL|a64_hybrid_bf16fp32_mmla_6x16|a64_interleaved_bf16fp32_mmla_8x12|a64_hybrid_bf16fp32_dot_6x16|a64_interleaved_bf16fp32_dot_8x12|a64_sgemm_8x12
acl,acl_auto,i8,GT_L2,512,1024,1024,8,3584.0,1,2350.579,ok,selected=sve_interleaved_s8s32_mmla_8x3VL; compatible=sve_hybrid_s8s32_mmla_6x4VL|sve_interleaved_s8s32_mmla_8x3VL|sve_hybrid_s8s32_dot_6x4VL|sve_interleaved_s8s32_dot_8x3VL|a64_interleaved_s8s32_mmla_8x12|a64_hybrid_s8s32_mmla_6x16|a64_gemm_s16_8x12|a64_hybrid_s8s32_dot_6x16|a64_gemm_s8_8x12|a64_gemm_s8_4x4
kleidiai,kleidiai_bf16_neon_mmla,bf16,GT_L2,512,1024,1024,8,5140.0,1,941.154,ok,fixed=kai_matmul_clamp_f32_bf16p8x4_bf16p12x4b_8x12_neon_mmla; instr=bfmmla; omp=m_blocks
kleidiai,kleidiai_i8_neon_i8mm,i8,GT_L2,512,1024,1024,8,3600.0,1,1629.755,ok,fixed=kai_matmul_clamp_f32_qai8dxp4x8_qsi8cxp4x8_16x4_neon_i8mm; instr=smmla; output=f32_dequant; omp=m_blocks
i8gemm,i8gemm_sve,bf16,GT_L2,2048,4096,8192,1,147456.0,1,278.40,ok,
i8gemm,i8gemm_sve,i8,GT_L2,2048,4096,8192,1,106496.0,1,545.77,ok,
i8gemm,i8gemm_neon,bf16,GT_L2,2048,4096,8192,1,147456.0,1,142.32,ok,
i8gemm,i8gemm_neon,i8,GT_L2,2048,4096,8192,1,106496.0,1,338.51,ok,
i8gemm,i8gemm_neon_m16n4,i8,GT_L2,2048,4096,8192,1,106496.0,1,220.47,ok,
acl,acl_auto,bf16,GT_L2,2048,4096,8192,1,147456.0,1,250.047,ok,selected=sve_interleaved_bf16fp32_mmla_8x3VL; compatible=sve_interleaved_bf16fp32_mmla_8x3VL|sve_hybrid_bf16fp32_mmla_6x4VL|sve_hybrid_bf16fp32_dot_6x4VL|sve_interleaved_bf16fp32_dot_8x3VL|a64_hybrid_bf16fp32_mmla_6x16|a64_interleaved_bf16fp32_mmla_8x12|a64_hybrid_bf16fp32_dot_6x16|a64_interleaved_bf16fp32_dot_8x12|a64_sgemm_8x12
acl,acl_auto,i8,GT_L2,2048,4096,8192,1,106496.0,1,501.223,ok,selected=sve_interleaved_s8s32_mmla_8x3VL; compatible=sve_hybrid_s8s32_mmla_6x4VL|sve_interleaved_s8s32_mmla_8x3VL|sve_hybrid_s8s32_dot_6x4VL|sve_interleaved_s8s32_dot_8x3VL|a64_interleaved_s8s32_mmla_8x12|a64_hybrid_s8s32_mmla_6x16|a64_gemm_s16_8x12|a64_hybrid_s8s32_dot_6x16|a64_gemm_s8_8x12|a64_gemm_s8_4x4
kleidiai,kleidiai_bf16_neon_mmla,bf16,GT_L2,2048,4096,8192,1,147520.0,1,185.163,ok,fixed=kai_matmul_clamp_f32_bf16p8x4_bf16p12x4b_8x12_neon_mmla; instr=bfmmla; omp=m_blocks
kleidiai,kleidiai_i8_neon_i8mm,i8,GT_L2,2048,4096,8192,1,106608.0,1,293.365,ok,fixed=kai_matmul_clamp_f32_qai8dxp4x8_qsi8cxp4x8_16x4_neon_i8mm; instr=smmla; output=f32_dequant; omp=m_blocks
i8gemm,i8gemm_sve,bf16,GT_L2,2048,4096,8192,2,147456.0,1,445.84,ok,
i8gemm,i8gemm_sve,i8,GT_L2,2048,4096,8192,2,106496.0,1,738.28,ok,
i8gemm,i8gemm_neon,bf16,GT_L2,2048,4096,8192,2,147456.0,1,281.49,ok,
i8gemm,i8gemm_neon,i8,GT_L2,2048,4096,8192,2,106496.0,1,581.40,ok,
i8gemm,i8gemm_neon_m16n4,i8,GT_L2,2048,4096,8192,2,106496.0,1,408.18,ok,
acl,acl_auto,bf16,GT_L2,2048,4096,8192,2,147456.0,1,419.089,ok,selected=sve_interleaved_bf16fp32_mmla_8x3VL; compatible=sve_interleaved_bf16fp32_mmla_8x3VL|sve_hybrid_bf16fp32_mmla_6x4VL|sve_hybrid_bf16fp32_dot_6x4VL|sve_interleaved_bf16fp32_dot_8x3VL|a64_hybrid_bf16fp32_mmla_6x16|a64_interleaved_bf16fp32_mmla_8x12|a64_hybrid_bf16fp32_dot_6x16|a64_interleaved_bf16fp32_dot_8x12|a64_sgemm_8x12
